date,Generator,Pressure_mean,Avg.Wind.Speed_mean,AQI_adj_mean,PM1_mean,PM2.5_Dyson,PM10_mean,Temp_mean,Humidity_mean,AQI_mean,Rain_sum,sinWind,cosWind,elevated_hours,ShipAnthem of the Seas,ShipNorwegian Gem,ShipQueen Mary 2,ShipNorwegian Getaway,ShipQueen Victoria,ShipNorwegian Prima,ShipMS Rotterdam,ShipAmera,ShipNorwegian Sun,ShipViking Octantis,ShipCosta Deliziosa,ShipMSC Meraviglia,ShipNorwegian Breakaway,ShipNorwegian Dawn,ShipNorwegian Epic,ShipOcean Explorer,ShipEnchantment of the Seas,ShipLiberty of the Seas,ShipCelebrity Summit,ShipOasis of the Seas,ShipNorwegian Joy,ShipViking Polaris,ShipMarella Discovery,ShipSeven Seas Navigator,ShipSilver Shadow,ShipViking Saturn,ShipCarnival Venezia,ShipViking Neptune,ShipCaribbean Princess,ShipInsignia,ShipCoral Princess,ShipNorwegian Escape,ShipViking Star,ShipSeabourn Quest,ShipEmerald Princess,ShipJewel of the Seas,ShipVista,ShipSeven Seas Mariner,ShipAurora,ShipMein Schiff 6,ShipExplora I,ShipCrystal Serenity,ShipDisney Dream,ShipPacific World,ShipSilver Endeavour,ShipSpirit of Discovery,ShipThe World,ShipNorwegian Sky,ShipBalmoral,ShipMS Europa 2,ShipMS Europa,ShipArtania,ShipNorwegian Jade,ShipSilver Nova,TerminalCLCP,TerminalMCT,TerminalBCT,LineRoyal Caribbean,LineNorwegian Cruise Line,LineCunard,LineHolland America Line,LinePhoenix Reisen Cruises,LineViking Expedition Cruises,LineCosta Cruises,LineMSC Cruises,LineVantage Travel,LineCelebrity Cruises,LineMarella Cruises,LineRegent Seven Seas,LineSilversea Cruises,LineViking Ocean Cruises,LineCarnival Cruise Line,LinePrincess Cruises,LineOceania Cruises,LineViking Expeditions,LineSeabourn,LineP&O Cruises,LineTUI Cruises,LineExplora Journeys,LineCrystal Cruises,LineDisney Cruise Line,LinePeaceboat,LineSaga Cruises,LineThe World Resident Holdings,LineFred Olsen Cruise Lines,LineHapag-Lloyd Cruises,dayofweek,Ships,PM2.5_corrected
2023-09-23T00:00:00Z,2,30.120104166666668,13.0625,4.447916666666667,1.625,2.1875,2.8333333333333335,58.322916666666664,94.1875,9.270833333333334,0.6900000000000004,0.9589157234143065,-0.2836910914865273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,3,-1.0050564749999993
2023-09-24T00:00:00Z,4,29.983541666666667,11.177083333333332,0.39583333333333337,0.13541666666666666,0.17708333333333337,0.2395833333333333,61.458333333333336,99.73958333333333,0.9479166666666669,1.0000000000000002,0.895864392333708,0.4443275712225792,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,-2.592716666666666
2023-09-25T00:00:00Z,2,30.06072916666667,11.083333333333334,14.072916666666679,4.583333333333329,7.052083333333339,7.46875,58.885416666666664,99.42708333333333,24.48958333333333,0.2800000000000001,0.9589157234143065,-0.2836910914865273,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,-0.7413952583333321
2023-09-26T00:00:00Z,1,30.313541666666666,8.177083333333334,48.59375,15.645833333333334,24.96875,27.010416666666668,58.291666666666664,92.16666666666666,78.10416666666666,0.14,0.9589157234143065,-0.2836910914865273,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,3.7438110250000007
2023-09-27T00:00:00Z,3,30.320520833333333,7.375,17.197916666666664,5.677083333333333,8.625,9.395833333333332,61.29166666666667,65.95833333333334,35.5625,0,0.9931847580831404,0.1165505740497821,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,3,1.246872441666667
2023-09-28T00:00:00Z,3,30.260520833333334,7.5625,31.239583333333343,9.572916666666664,15.697916666666671,17,59.33333333333333,87.21875,57.36458333333335,0.23000000000000004,-0.26440841193921655,-0.9644108002795186,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,0.48569275833333375
2023-09-29T00:00:00Z,2,30.148645833333333,10.520833333333332,10.42708333333334,3.3645833333333353,5.20833333333333,6,58.541666666666664,99.91666666666667,20.09375,4.089999999999997,0.9149211355733244,0.403632649424224,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-0.7346999999999992
2023-09-30T00:00:00Z,2,30.162395833333335,7.802083333333334,24.5625,7.21875,12.34375,13.302083333333334,61.20833333333333,92.73958333333334,47.0625,0.02,-0.9999133460737637,0.013164358836253208,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,3,-2.013431666666666
2023-10-01T00:00:00Z,2,30.168125,8.03125,35.64583333333333,10.604166666666666,18.03125,19.458333333333332,68.42708333333334,74.92708333333333,63.08333333333333,0,-0.23892726841154877,0.9710374660173497,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2.409583266666667
2023-10-02T00:00:00Z,0,30.184479166666666,5.666666666666667,35.125,11.927083333333332,17.760416666666664,18.854166666666664,70.83333333333334,71.34375,62.44791666666667,0,0.9852144374253193,-0.1713257490534086,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.499672241666667
2023-10-03T00:00:00Z,1,30.1690625,2.6875,50.8125,17.895833333333336,26.9375,29.666666666666664,70.91666666666666,73.5625,82.41666666666666,0,-0.6812435297102395,-0.7320568647502282,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1.9930350666666674
2023-10-04T00:00:00Z,2,30.192708333333332,3,54.21875,20.458333333333332,29.71875,33.270833333333336,71.96875,78.375,88.58333333333334,0,-0.5783369035504772,0.8157980301469513,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2.886623083333334
2023-10-05T00:00:00Z,3,30.215,4.020833333333335,31.85416666666667,11.416666666666668,16.15625,17.125,68.44791666666667,80.23958333333334,54.22916666666667,0,0.8097544694882445,0.5867688634750584,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1.9157364750000005
2023-10-06T00:00:00Z,1,30.0225,4.21875,32.55208333333334,11.208333333333332,16.40625,18.510416666666668,66.86458333333333,99.42708333333333,57.97916666666667,0.05,-0.07390186565219599,0.9972655184318391,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,-0.22816666666666563
2023-10-07T00:00:00Z,3,29.723333333333333,6.95833333333333,12.166666666666657,4.177083333333335,6.052083333333329,7.916666666666669,62.53125,93.64583333333334,24.375,0.22999999999999998,-0.9998620948921858,0.016606962329385515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7,4,-1.4351987833333326
2023-10-08T00:00:00Z,4,29.675520833333334,10.114583333333332,2.697916666666668,1.2604166666666663,1.34375,1.5,53.69791666666667,73.09375,5.625,0,-0.5147119086306631,-0.8573631967339046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,-0.5818391083333334
2023-10-09T00:00:00Z,3,29.785833333333333,6.947916666666667,5.229166666666667,2.28125,2.6458333333333335,2.8645833333333335,53.94791666666667,64.10416666666666,10.927083333333334,0,0.9948382031256324,-0.10147388630461937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0.7577865333333335
2023-10-10T00:00:00Z,2,29.82125,3.71875,20.885416666666668,8.739583333333332,10.4375,10.916666666666666,57.5,74.17708333333334,40,0.02,0.9912048065798491,0.13233681049883225,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0.9949996083333336
2023-10-11T00:00:00Z,3,29.86,2.6354166666666674,33.614583333333336,13.572916666666666,17.145833333333332,18.052083333333332,62.33333333333333,70.73958333333334,57.05208333333334,0,0.7100444968225763,0.7041568096184077,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0.22532256666666672
2023-10-12T00:00:00Z,3,29.887291666666666,2.6145833333333326,30.885416666666664,12.322916666666666,15.854166666666666,16.96875,63.260416666666664,69.3125,55.458333333333336,0,0.961819507649469,0.2736845532815708,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5,3,1.2275220500000004
2023-10-13T00:00:00Z,4,29.9590625,7.645833333333332,4.57291666666667,1.8645833333333341,2.28125,2.5,58.60416666666667,62.03125,9.55208333333334,0,-0.6450412736167478,-0.7641477313523111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,6,5,0.6763664083333334
2023-10-14T00:00:00Z,4,29.801145833333333,4.875,7.55208333333333,3.2916666666666656,3.8125,4.15625,52.29166666666667,84.59375,15.67708333333334,0.7500000000000002,0.8523661534125777,0.5229454469795545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,7,5,-1.6838156416666663
2023-10-15T00:00:00Z,3,29.532083333333333,10.84375,4.1875,1.8125,2.0416666666666674,2.1979166666666674,54.0625,73.8125,8.64583333333333,0.01,-0.1862928673433422,-0.9824942582921266,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-0.9601781499999997
2023-10-16T00:00:00Z,2,29.638125,6.895833333333334,0.4270833333333334,0.15625,0.1666666666666667,0.2708333333333332,55.479166666666664,74.04166666666666,0.9166666666666669,0,0.1364398740201562,-0.9906483537448412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,-2.3186065999999994
2023-10-17T00:00:00Z,3,29.911145833333332,5.416666666666665,6.322916666666667,2.8125,3.21875,3.4270833333333335,56.85416666666667,74.94791666666666,13.21875,0,0.833399368041955,0.5526712344127113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,3,-0.9053095416666664
2023-10-18T00:00:00Z,3,30.13083333333333,2.84375,19.8125,7.8125,9.8125,10.40625,58.34375,77.80208333333334,39.5625,0,0.3864951560670344,-0.9222914367686164,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,3,-0.382528908333333
2023-10-19T00:00:00Z,3,30.1153125,5.125,24.625,9.895833333333334,12.34375,12.927083333333332,58.25,77.91666666666666,47.020833333333336,0,0.22888489444745996,0.9734534940580238,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0.45816647500000013
2023-10-20T00:00:00Z,2,29.729479166666668,7.177083333333335,13.1875,5.041666666666666,6.604166666666666,7.822916666666666,59.0625,98.67708333333333,26.34375,0.6300000000000001,0.9982743124963088,0.058723053480059066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0.6602769250000001
2023-10-21T00:00:00Z,2,29.338229166666668,8.17708333333333,9.802083333333341,3.541666666666666,4.8854166666666705,5.3645833333333295,58.34375,86.57291666666667,18.36458333333332,0.32000000000000006,0.6290487659589492,0.7773658405445426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,7,3,-1.0620347999999997
2023-10-22T00:00:00Z,3,29.6584375,13.229166666666666,1.6666666666666674,0.6979166666666664,0.7708333333333337,0.9375,52.28125,67.875,3.5416666666666656,0,-0.9912909353427759,0.1316900964660766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,-0.5421887166666666
2023-10-23T00:00:00Z,1,30.109166666666667,9.104166666666666,0.75,0.3125,0.3541666666666663,0.4375,53.16666666666667,65.3125,1.59375,0,-0.967290582562626,-0.2536709066598998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.28885589999999994
2023-10-24T00:00:00Z,0,30.3384375,3.479166666666665,12.375,5.104166666666667,6.208333333333333,6.770833333333333,56.39583333333333,72.11458333333334,25.135416666666668,0,0.06285602015246548,-0.9980226053204371,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1.025777816666667
2023-10-25T00:00:00Z,2,30.281354166666667,4.614583333333334,25.854166666666668,10.479166666666668,12.90625,13.552083333333334,61.208333333333336,67.71875,49.32291666666667,0,0.053195826547120184,-0.9985840996320584,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2.09062455
2023-10-26T00:00:00Z,1,30.211458333333333,2.875,40.34375,16.447916666666664,20.5625,21.614583333333336,66.55208333333334,65.20833333333334,68.6875,0,-0.6741279717389786,-0.7386145664141013,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,3.7686386250000004
2023-10-27T00:00:00Z,3,30.103541666666665,2.5520833333333326,48.302083333333336,19.8125,25.53125,27.90625,65.02083333333334,75.25,79.5,0,0.9994499181939906,0.03316415266557249,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6,4,2.5570888500000004
2023-10-28T00:00:00Z,3,30.01875,3.9166666666666634,34.60416666666667,14.03125,17.47916666666666,18.35416666666666,69.85416666666666,72.8125,59.03125,0,-0.6295558042599156,0.7769552685468133,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1.063658416666667
2023-10-29T00:00:00Z,4,30.082083333333333,7.28125,3.625,1.625,1.8020833333333341,2.010416666666665,54.72916666666667,86.21875,7.645833333333339,0.2800000000000001,0.1720130329358481,0.9850946738766843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,5,-1.6579123749999995
2023-10-30T00:00:00Z,3,29.832291666666666,6.21875,16.33333333333334,5.75,8.90625,10.416666666666668,54.572916666666664,92.71875,28.32291666666667,0.4600000000000001,-0.18556296310468084,0.9826323761833877,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,-0.6986642916666661
2023-10-31T00:00:00Z,2,30.049375,6.364583333333333,3.4375,1.4166666666666679,1.6770833333333333,1.8958333333333341,49.89583333333333,61.1875,7.166666666666666,0,-0.4269486072997997,-0.9042758908235702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0.9111262833333335
2023-11-01T00:00:00Z,0,30.056145833333332,10.489583333333336,12.635416666666668,5.09375,6.291666666666665,6.645833333333333,44.36458333333333,65.42708333333334,25.6875,0,-0.09661441869731739,0.9953218846683617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2.7242523666666667
2023-11-02T00:00:00Z,1,30.4375,5.802083333333333,8.041666666666663,3.46875,3.979166666666668,4.260416666666668,43.69791666666667,59.3125,16.6875,0,-0.5940158136887954,0.8044533629040519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,1.7787746166666667
2023-11-03T00:00:00Z,1,30.433229166666667,6.239583333333334,19.333333333333336,7.9375,9.6875,10.197916666666668,47.15625,63.947916666666664,40.04166666666667,0,0.6089548709225888,0.793204869614183,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,3.8536317583333335
2023-11-04T00:00:00Z,2,30.208541666666665,3.458333333333334,38.864583333333336,14.770833333333332,19.875,20.947916666666668,51.77083333333333,67.77083333333334,65.84375,0,-0.7808362675672484,0.6247357227273372,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,3,5.130621858333334
2023-11-05T00:00:00Z,3,30.042708333333334,4.84375,49.70833333333332,20.39583333333334,29.16666666666667,33.82291666666668,55.77083333333333,64.92708333333333,87.95833333333334,0,0.46285839340383994,0.8864322352304298,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4.382659416666667
