"#MaryWhalen  - #PortSideNY"
"7/11/23 12:00 AM : 1 Year"
"","","PortSide NewYork","PortSide NewYork","PortSide NewYork","PortSide NewYork","PortSide NewYork","MaryWhalenAQI monitor","MaryWhalenAQI monitor","MaryWhalenAQI monitor","MaryWhalenAQI monitor","MaryWhalenAQI monitor"
"","Barometer","Vantage Vue, Wireless","Vantage Vue, Wireless","Vantage Vue, Wireless","Vantage Vue, Wireless","Vantage Vue, Wireless","AirLink","AirLink","AirLink","AirLink","AirLink"
"","","","","","","","","","","",""
"Date & Time","Barometer - in Hg","Temp - °F","Hum - %","Avg Wind Speed - mph","Avg Wind Dir","Rain - in","AQI","PM 1 - ug/m³","PM 2.5 - ug/m³","PM 10 - ug/m³","Temp - °F"
"7/29/23 6:45 AM","29.88","76","82","4","S","0.00","51","9","12","13","75"
"7/29/23 7:00 AM","29.88","77","82","4","S","0.00","46","8","11","12","76"
"7/29/23 7:15 AM","29.88","77","82","3","S","0.00","46","9","11","12","76"
"7/29/23 7:30 AM","29.87","77","83","3","SW","0.00","49","9","12","12","76"
"7/29/23 7:45 AM","29.88","77","82","4","SW","0.00","52","10","13","14","77"
"7/29/23 8:00 AM","29.88","77","82","2","SW","0.00","55","10","14","15","77"
"7/29/23 8:15 AM","29.88","78","82","3","W","0.00","47","9","11","12","79"
"7/29/23 8:30 AM","29.87","78","80","2","SW","0.00","41","8","10","10","79"
"7/29/23 8:45 AM","29.87","78","80","3","S","0.00","47","9","11","12","78"
"7/29/23 9:00 AM","29.87","78","82","4","S","0.00","56","11","14","15","78"
"7/29/23 9:15 AM","29.86","78","81","4","S","0.00","55","11","14","15","78"
"7/29/23 9:30 AM","29.86","78","80","4","S","0.00","51","10","12","13","79"
"7/29/23 9:45 AM","29.85","78","81","4","SSW","0.00","43","8","10","11","78"
"7/29/23 10:00 AM","29.85","77","83","4","SW","0.00","46","9","11","12","77"
"7/29/23 10:15 AM","29.84","78","80","5","SW","0.00","46","9","11","12","78"
"7/29/23 10:30 AM","29.84","79","77","5","SW","0.00","47","9","11","12","81"
"7/29/23 10:45 AM","29.84","80","78","5","SSW","0.00","53","10","13","14","82"
"7/29/23 11:00 AM","29.83","80","77","6","SSW","0.00","52","10","13","13","81"
"7/29/23 11:15 AM","29.83","81","76","6","SSW","0.00","50","9","12","13","83"
"7/29/23 11:30 AM","29.83","82","75","6","SSW","0.00","54","11","14","14","84"
"7/29/23 11:45 AM","29.82","82","72","5","SSW","0.00","52","10","13","13","85"
"7/29/23 12:00 PM","29.81","84","70","5","SSW","0.00","49","10","12","12","86"
"7/29/23 12:15 PM","29.80","84","68","7","SSW","0.00","51","10","12","12","86"
"7/29/23 12:30 PM","29.79","85","69","6","S","0.00","54","11","14","14","87"
"7/29/23 12:45 PM","29.79","85","70","7","SSW","0.00","56","12","15","15","87"
"7/29/23 1:00 PM","29.77","85","68","7","SSW","0.00","59","13","16","16","86"
"7/29/23 1:15 PM","29.77","85","68","5","S","0.00","59","13","16","16","87"
"7/29/23 1:30 PM","29.77","86","64","7","SSW","0.00","62","14","18","18","88"
"7/29/23 1:45 PM","29.76","86","65","6","SSW","0.00","62","14","18","18","87"
"7/29/23 2:00 PM","29.76","86","64","6","SSW","0.00","61","14","17","18","87"
"7/29/23 2:15 PM","29.76","86","64","8","SSW","0.00","61","14","17","18","87"
"7/29/23 2:30 PM","29.75","86","65","8","SSW","0.00","60","13","16","17","87"
"7/29/23 2:45 PM","29.74","86","62","7","SSW","0.00","57","12","15","15","86"
"7/29/23 3:00 PM","29.74","86","65","8","SSW","0.00","56","12","15","15","86"
"7/29/23 3:15 PM","29.74","87","63","7","SSW","0.00","56","12","14","15","87"
"7/29/23 3:30 PM","29.73","87","62","10","SW","0.00","58","12","15","16","86"
"7/29/23 3:45 PM","29.73","87","61","8","SW","0.00","58","13","16","16","87"
"7/29/23 4:00 PM","29.72","88","61","9","SW","0.00","59","14","16","16","87"
"7/29/23 4:15 PM","29.71","88","60","10","SW","0.00","60","14","16","17","87"
"7/29/23 4:30 PM","29.71","88","58","8","SSW","0.00","60","14","16","17","87"
"7/29/23 4:45 PM","29.70","88","55","13","SSW","0.00","58","13","15","16","87"
"7/29/23 5:00 PM","29.69","89","58","15","SW","0.00","60","14","16","17","86"
"7/29/23 5:15 PM","29.68","89","58","10","SSW","0.00","60","14","16","17","87"
"7/29/23 5:30 PM","29.67","89","59","10","SSW","0.00","59","13","16","17","87"
"7/29/23 5:45 PM","29.66","89","60","8","SSW","0.00","59","13","16","17","88"
"7/29/23 6:00 PM","29.67","89","60","9","SSW","0.00","58","12","16","16","88"
"7/29/23 6:15 PM","29.66","88","61","9","SSW","0.00","60","13","17","17","87"
"7/29/23 6:30 PM","29.66","88","62","7","SSW","0.00","62","14","17","18","87"
"7/29/23 6:45 PM","29.66","88","59","9","SSW","0.00","58","12","15","16","87"
"7/29/23 7:00 PM","29.67","88","59","15","SW","0.00","56","12","14","15","86"
"7/29/23 7:15 PM","29.66","88","60","14","SW","0.00","57","12","15","16","86"
"7/29/23 7:30 PM","29.66","88","62","8","SW","0.00","58","12","15","16","86"
"7/29/23 7:45 PM","29.68","82","82","14","W","0.08","46","8","11","12","80"
"7/29/23 8:00 PM","29.68","79","83","9","WSW","0.00","52","10","13","14","77"
"7/29/23 8:15 PM","29.69","80","77","9","W","0.00","45","8","11","12","77"
"7/29/23 8:30 PM","29.70","80","76","9","W","0.00","42","8","10","11","78"
"7/29/23 8:45 PM","29.71","80","75","9","W","0.00","36","7","9","9","78"
"7/29/23 9:00 PM","29.73","80","74","10","WNW","0.00","34","7","8","9","78"
"7/29/23 9:15 PM","29.74","80","72","11","WNW","0.00","23","5","6","6","78"
"7/29/23 9:30 PM","29.75","80","73","10","WNW","0.00","19","4","5","5","78"
"7/29/23 9:45 PM","29.76","80","74","11","WNW","0.00","16","3","4","4","78"
"7/29/23 10:00 PM","29.76","79","74","11","NW","0.00","14","3","3","4","77"
"7/29/23 10:15 PM","29.77","78","76","15","NW","0.00","15","3","4","4","76"
"7/29/23 10:30 PM","29.77","77","72","15","NNW","0.00","9","2","2","2","76"
"7/29/23 10:45 PM","29.78","77","71","13","NW","0.00","4","1","1","1","75"
"7/29/23 11:00 PM","29.78","76","73","14","NW","0.00","3","1","1","1","74"
"7/29/23 11:15 PM","29.79","75","74","10","NW","0.00","4","1","1","1","74"
"7/29/23 11:30 PM","29.80","75","72","14","NW","0.00","4","1","1","1","73"
"7/29/23 11:45 PM","29.81","74","76","13","NNW","0.00","4","1","1","1","72"
"7/30/23 12:00 AM","29.81","74","75","11","NW","0.00","6","1","1","2","72"
"7/30/23 12:15 AM","29.82","73","76","13","NW","0.00","6","1","2","2","71"
"7/30/23 12:30 AM","29.82","72","77","14","NW","0.00","7","2","2","2","71"
"7/30/23 12:45 AM","29.83","72","77","13","NW","0.00","9","2","2","2","70"
"7/30/23 1:00 AM","29.83","72","73","13","NW","0.00","10","2","2","3","70"
"7/30/23 1:15 AM","29.84","71","74","14","NW","0.00","11","2","3","3","69"
"7/30/23 1:30 AM","29.84","71","74","13","NNW","0.00","12","2","3","3","69"
"7/30/23 1:45 AM","29.85","71","71","14","NW","0.00","13","3","3","3","69"
"7/30/23 2:00 AM","29.85","71","71","13","NW","0.00","13","3","3","4","69"
"7/30/23 2:15 AM","29.86","71","72","10","NW","0.00","14","3","3","4","69"
"7/30/23 2:30 AM","29.86","71","71","11","NW","0.00","13","3","3","3","69"
"7/30/23 2:45 AM","29.86","70","73","11","NNW","0.00","13","3","3","3","68"
"7/30/23 3:00 AM","29.86","70","74","8","NW","0.00","14","3","3","4","68"
"7/30/23 3:15 AM","29.86","70","74","7","WNW","0.00","15","3","4","4","68"
"7/30/23 3:30 AM","29.86","70","74","9","WNW","0.00","18","4","4","4","68"
"7/30/23 3:45 AM","29.86","70","72","11","WNW","0.00","20","4","5","5","68"
"7/30/23 4:00 AM","29.86","70","73","10","NW","0.00","22","4","5","6","68"
"7/30/23 4:15 AM","29.87","70","72","12","NW","0.00","27","5","6","7","68"
"7/30/23 4:30 AM","29.87","70","72","13","NW","0.00","21","4","5","5","67"
"7/30/23 4:45 AM","29.87","69","73","10","WNW","0.00","23","5","6","6","67"
"7/30/23 5:00 AM","29.87","69","74","11","NW","0.00","23","5","6","6","67"
"7/30/23 5:15 AM","29.87","68","72","11","NW","0.00","23","5","6","6","66"
"7/30/23 5:30 AM","29.87","68","73","11","NW","0.00","21","4","5","6","66"
"7/30/23 5:45 AM","29.88","68","72","10","WNW","0.00","19","4","5","5","66"
"7/30/23 6:00 AM","29.89","67","74","13","WNW","0.00","15","3","4","4","65"
"7/30/23 6:15 AM","29.90","67","70","8","NW","0.00","63","15","18","20","65"
"7/30/23 6:30 AM","29.90","67","68","12","NW","0.00","19","4","4","5","65"
"7/30/23 6:45 AM","29.92","66","66","16","NW","0.00","10","2","2","3","64"
"7/30/23 7:00 AM","29.92","66","68","15","NW","0.00","7","1","2","2","64"
"7/30/23 7:15 AM","29.93","66","68","15","NW","0.00","7","2","2","2","64"
"7/30/23 7:30 AM","29.94","66","69","14","NW","0.00","6","1","2","2","64"
"7/30/23 7:45 AM","29.94","66","68","9","NW","0.00","6","1","1","2","66"
"7/30/23 8:00 AM","29.96","67","66","9","NW","0.00","9","2","2","2","69"
"7/30/23 8:15 AM","29.96","67","63","10","NW","0.00","7","1","2","2","70"
"7/30/23 8:30 AM","29.96","68","62","11","NW","0.00","8","2","2","2","71"
"7/30/23 8:45 AM","29.97","68","59","12","NW","0.00","6","1","2","2","71"
"7/30/23 9:00 AM","29.97","68","63","11","NW","0.00","5","1","1","1","71"
"7/30/23 9:15 AM","29.96","68","60","10","NW","0.00","6","1","1","2","72"
"7/30/23 9:30 AM","29.97","68","59","8","NW","0.00","6","1","1","2","74"
"7/30/23 9:45 AM","29.97","69","57","6","NW","0.00","7","2","2","2","76"
"7/30/23 10:00 AM","29.97","69","55","6","NW","0.00","6","1","1","2","76"
"7/30/23 10:15 AM","29.97","69","55","6","NW","0.00","6","1","2","2","78"
"7/30/23 10:30 AM","29.97","70","54","5","NNW","0.00","10","2","2","3","79"
"7/30/23 10:45 AM","29.98","71","54","6","NNW","0.00","10","2","2","2","80"
"7/30/23 11:00 AM","29.98","71","54","8","NW","0.00","9","2","2","2","79"
"7/30/23 11:15 AM","29.97","71","55","8","NNW","0.00","8","2","2","2","78"
"7/30/23 11:30 AM","29.97","72","52","8","NW","0.00","10","2","2","2","79"
"7/30/23 11:45 AM","29.97","73","52","8","WNW","0.00","11","2","3","3","78"
"7/30/23 12:00 PM","29.97","73","56","9","NW","0.00","7","2","2","2","78"
"7/30/23 12:15 PM","29.97","73","54","9","NNW","0.00","6","1","1","2","78"
"7/30/23 12:30 PM","29.96","74","53","7","WSW","0.00","19","4","5","5","77"
"7/30/23 12:45 PM","29.96","74","54","7","WNW","0.00","14","3","3","3","77"
"7/30/23 1:00 PM","29.96","74","55","7","NW","0.00","9","2","2","2","78"
"7/30/23 1:15 PM","29.96","74","52","6","W","0.00","19","4","4","5","78"
"7/30/23 1:30 PM","29.95","74","54","9","NW","0.00","5","1","1","1","79"
"7/30/23 1:45 PM","29.95","75","53","7","NNW","0.00","13","3","3","3","80"
"7/30/23 2:00 PM","29.95","75","53","9","NNW","0.00","7","2","2","2","80"
"7/30/23 2:15 PM","29.95","76","51","7","WNW","0.00","10","2","2","2","79"
"7/30/23 2:30 PM","29.94","75","55","9","NW","0.00","5","1","1","1","80"
"7/30/23 2:45 PM","29.94","75","52","8","NNW","0.00","13","3","3","3","79"
"7/30/23 3:00 PM","29.93","76","48","8","NNW","0.00","4","1","1","1","80"
"7/30/23 3:15 PM","29.93","77","45","7","NW","0.00","9","2","2","2","81"
"7/30/23 3:30 PM","29.92","77","47","9","NW","0.00","10","2","2","3","81"
"7/30/23 3:45 PM","29.92","78","45","7","WNW","0.00","47","9","11","13","80"
"7/30/23 4:00 PM","29.92","77","47","12","NW","0.00","19","4","5","5","79"
"7/30/23 4:15 PM","29.92","78","43","10","WNW","0.00","6","1","1","2","79"
"7/30/23 4:30 PM","29.92","78","46","9","WNW","0.00","10","2","2","2","78"
"7/30/23 4:45 PM","29.92","78","45","10","WNW","0.00","16","3","4","4","78"
"7/30/23 5:00 PM","29.92","78","42","9","WNW","0.00","9","2","2","2","79"
"7/30/23 5:15 PM","29.92","78","44","9","W","0.00","6","1","1","2","79"
"7/30/23 5:30 PM","29.92","78","43","11","W","0.00","5","1","1","1","79"
"7/30/23 5:45 PM","29.92","78","42","9","WNW","0.00","10","2","2","3","78"
"7/30/23 6:00 PM","29.92","78","42","8","WNW","0.00","6","1","1","1","79"
"7/30/23 6:15 PM","29.92","78","40","8","WNW","0.00","19","4","5","5","80"
"7/30/23 6:30 PM","29.92","78","44","9","NW","0.00","11","2","3","3","80"
"7/30/23 6:45 PM","29.93","78","42","8","WNW","0.00","7","2","2","2","80"
"7/30/23 7:00 PM","29.93","78","43","8","W","0.00","9","2","2","2","79"
"7/30/23 7:15 PM","29.93","78","40","10","WNW","0.00","9","2","2","2","78"
"7/30/23 7:30 PM","29.94","78","41","9","W","0.00","10","2","2","3","76"
"7/30/23 7:45 PM","29.94","77","43","8","W","0.00","9","2","2","2","76"
"7/30/23 8:00 PM","29.94","77","44","9","WNW","0.00","10","2","2","3","76"
"7/30/23 8:15 PM","29.94","76","42","8","WNW","0.00","9","2","2","2","75"
"7/30/23 8:30 PM","29.95","76","45","6","WNW","0.00","13","3","3","3","74"
"7/30/23 8:45 PM","29.95","76","44","6","WNW","0.00","10","2","2","3","74"
"7/30/23 9:00 PM","29.95","76","46","4","WNW","0.00","11","2","3","3","74"
"7/30/23 9:15 PM","29.95","76","47","4","WNW","0.00","25","5","6","6","73"
"7/30/23 9:30 PM","29.95","75","49","3","NW","0.00","17","4","4","4","73"
"7/30/23 9:45 PM","29.96","75","49","4","WNW","0.00","15","3","4","4","73"
"7/30/23 10:00 PM","29.96","75","48","4","W","0.00","14","3","3","4","72"
"7/30/23 10:15 PM","29.96","75","51","3","W","0.00","14","3","4","4","72"
"7/30/23 10:30 PM","29.95","74","52","2","WNW","0.00","13","3","3","4","72"
"7/30/23 10:45 PM","29.96","74","53","2","NW","0.00","17","3","4","4","72"
"7/30/23 11:00 PM","29.95","74","53","2","NW","0.00","18","4","4","4","71"
"7/30/23 11:15 PM","29.95","74","56","2","WNW","0.00","17","4","4","4","71"
"7/30/23 11:30 PM","29.95","73","56","3","W","0.00","19","4","4","5","71"
"7/30/23 11:45 PM","29.96","73","56","4","W","0.00","18","3","4","4","71"
"7/31/23 12:00 AM","29.96","73","57","3","W","0.00","20","4","5","5","70"
"7/31/23 12:15 AM","29.97","73","58","4","W","0.00","19","4","5","5","70"
"7/31/23 12:30 AM","29.96","72","56","4","W","0.00","19","4","4","5","70"
"7/31/23 12:45 AM","29.97","72","57","4","W","0.00","18","4","4","4","70"
"7/31/23 1:00 AM","29.96","72","56","4","W","0.00","19","4","4","5","70"
"7/31/23 1:15 AM","29.96","72","55","4","WNW","0.00","16","3","4","4","69"
"7/31/23 1:30 AM","29.96","72","56","4","NW","0.00","15","3","4","4","69"
"7/31/23 1:45 AM","29.95","71","56","5","NW","0.00","16","3","4","4","69"
"7/31/23 2:00 AM","29.95","71","56","5","WNW","0.00","15","3","4","4","69"
"7/31/23 2:15 AM","29.95","71","57","4","WNW","0.00","16","3","4","4","69"
"7/31/23 2:30 AM","29.94","71","57","4","NW","0.00","18","4","4","5","69"
"7/31/23 2:45 AM","29.95","71","56","1","NNW","0.00","16","3","4","4","69"
"7/31/23 3:00 AM","29.95","71","59","2","W","0.00","19","4","4","5","69"
"7/31/23 3:15 AM","29.94","70","60","4","W","0.00","20","4","5","5","68"
"7/31/23 3:30 AM","29.94","70","62","4","W","0.00","23","4","5","6","68"
"7/31/23 3:45 AM","29.94","70","62","3","W","0.00","23","4","6","6","68"
"7/31/23 4:00 AM","29.94","70","62","3","W","0.00","23","5","6","6","68"
"7/31/23 4:15 AM","29.94","70","64","4","W","0.00","24","4","6","6","68"
"7/31/23 4:30 AM","29.94","69","64","4","W","0.00","22","4","5","6","67"
"7/31/23 4:45 AM","29.95","69","64","4","W","0.00","21","4","5","6","67"
"7/31/23 5:00 AM","29.95","69","65","5","W","0.00","20","4","5","5","67"
"7/31/23 5:15 AM","29.94","69","64","4","W","0.00","22","4","5","6","67"
"7/31/23 5:30 AM","29.94","69","62","5","WNW","0.00","15","3","4","4","67"
"7/31/23 5:45 AM","29.94","69","60","7","NW","0.00","15","3","4","4","66"
"7/31/23 6:00 AM","29.94","69","63","5","NW","0.00","14","3","3","4","67"
"7/31/23 6:15 AM","29.94","69","62","6","NW","0.00","16","3","4","4","67"
"7/31/23 6:30 AM","29.95","69","59","6","WNW","0.00","16","3","4","4","67"
"7/31/23 6:45 AM","29.95","69","61","8","WNW","0.00","21","4","5","5","67"
"7/31/23 7:00 AM","29.97","69","63","8","WNW","0.00","17","3","4","4","68"
"7/31/23 7:15 AM","29.97","69","62","7","NW","0.00","18","4","4","5","69"
"7/31/23 7:30 AM","29.97","69","63","7","WNW","0.00","19","4","5","5","70"
"7/31/23 7:45 AM","29.98","69","62","6","WNW","0.00","19","4","5","5","71"
"7/31/23 8:00 AM","29.98","70","60","6","WNW","0.00","18","3","4","4","73"
"7/31/23 8:15 AM","29.99","70","59","6","WNW","0.00","17","3","4","4","73"
"7/31/23 8:30 AM","29.99","70","61","6","WNW","0.00","22","4","5","6","73"
"7/31/23 8:45 AM","29.99","71","59","5","NW","0.00","17","3","4","4","76"
"7/31/23 9:00 AM","30.00","72","59","3","W","0.00","16","3","4","4","78"
"7/31/23 9:15 AM","30.00","73","56","2","SW","0.00","18","4","4","5","80"
"7/31/23 9:30 AM","30.00","74","53","2","SSW","0.00","17","4","4","5","80"
"7/31/23 9:45 AM","29.99","74","50","1","WSW","0.00","18","4","4","5","83"
"7/31/23 10:00 AM","30.00","76","47","2","SSW","0.00","17","4","4","4","85"
"7/31/23 10:15 AM","30.00","76","44","3","SW","0.00","18","4","4","5","83"
"7/31/23 10:30 AM","30.00","77","44","1","WNW","0.00","16","3","4","4","86"
"7/31/23 10:45 AM","30.00","78","42","2","WNW","0.00","15","3","4","4","88"
"7/31/23 11:00 AM","29.99","77","42","3","N","0.00","15","3","4","4","91"
"7/31/23 11:15 AM","29.99","78","40","3","SW","0.00","15","3","4","4","89"
"7/31/23 11:30 AM","30.00","79","39","2","S","0.00","15","3","4","4","88"
"7/31/23 11:45 AM","30.00","80","37","1","WSW","0.00","15","3","4","4","89"
"7/31/23 12:00 PM","29.99","81","37","2","WNW","0.00","15","3","4","4","91"
"7/31/23 12:15 PM","29.99","80","37","2","W","0.00","16","3","4","4","91"
"7/31/23 12:30 PM","29.99","81","36","2","SW","0.00","17","3","4","4","91"
"7/31/23 12:45 PM","29.98","82","35","2","SW","0.00","19","4","4","5","90"
"7/31/23 1:00 PM","29.98","82","36","3","S","0.00","20","4","5","5","89"
"7/31/23 1:15 PM","29.98","81","40","6","S","0.00","26","5","6","7","86"
"7/31/23 1:30 PM","29.98","80","41","6","S","0.00","30","6","7","8","83"
"7/31/23 1:45 PM","29.98","80","40","7","S","0.00","32","6","8","8","82"
"7/31/23 2:00 PM","29.97","82","39","6","S","0.00","29","6","7","7","83"
"7/31/23 2:15 PM","29.97","82","40","5","S","0.00","29","6","7","7","84"
"7/31/23 2:30 PM","29.97","82","40","4","SSE","0.00","29","6","7","7","84"
"7/31/23 2:45 PM","29.96","81","41","3","S","0.00","29","6","7","7","84"
"7/31/23 3:00 PM","29.95","82","42","4","SSE","0.00","28","6","7","7","84"
"7/31/23 3:15 PM","29.95","82","42","7","SSE","0.00","31","7","8","8","82"
"7/31/23 3:30 PM","29.95","81","43","9","SE","0.00","31","6","8","8","81"
"7/31/23 3:45 PM","29.95","81","42","10","SE","0.00","30","6","7","7","80"
"7/31/23 4:00 PM","29.94","80","43","9","ESE","0.00","29","6","7","7","80"
"7/31/23 4:15 PM","29.95","80","44","8","ESE","0.00","27","6","7","7","79"
"7/31/23 4:30 PM","29.95","80","45","9","ESE","0.00","27","6","6","7","78"
"7/31/23 4:45 PM","29.96","80","45","8","ESE","0.00","26","5","6","6","78"
"7/31/23 5:00 PM","29.95","80","46","7","SE","0.00","26","5","6","6","78"
"7/31/23 5:15 PM","29.96","80","46","8","SE","0.00","26","5","6","7","78"
"7/31/23 5:30 PM","29.96","80","48","10","SSE","0.00","28","6","7","7","78"
"7/31/23 5:45 PM","29.96","80","47","7","SE","0.00","27","5","6","7","78"
"7/31/23 6:00 PM","29.96","80","48","8","SSE","0.00","28","6","7","7","78"
"7/31/23 6:15 PM","29.96","80","48","7","SE","0.00","27","6","6","7","78"
"7/31/23 6:30 PM","29.97","80","49","8","SE","0.00","28","6","7","7","78"
"7/31/23 6:45 PM","29.96","80","49","6","SE","0.00","31","6","7","8","79"
"7/31/23 7:00 PM","29.97","80","49","7","SE","0.00","33","7","8","8","79"
"7/31/23 7:15 PM","29.97","80","48","6","SE","0.00","31","6","8","8","78"
"7/31/23 7:30 PM","29.98","80","50","6","SE","0.00","31","6","7","8","78"
"7/31/23 7:45 PM","29.98","80","51","5","SE","0.00","35","7","8","9","78"
"7/31/23 8:00 PM","29.98","79","53","5","SE","0.00","34","7","8","9","77"
"7/31/23 8:15 PM","29.99","79","54","6","SE","0.00","32","7","8","8","77"
"7/31/23 8:30 PM","30.00","78","56","4","SE","0.00","37","7","9","9","76"
"7/31/23 8:45 PM","30.00","78","54","3","SSE","0.00","32","6","8","8","76"
"7/31/23 9:00 PM","30.01","78","52","8","NNW","0.00","32","6","8","8","76"
"7/31/23 9:15 PM","30.01","78","52","11","NNW","0.00","31","6","8","8","76"
"7/31/23 9:30 PM","30.02","77","51","10","NNW","0.00","34","6","8","8","75"
"7/31/23 9:45 PM","30.03","77","54","10","NNW","0.00","38","7","9","10","75"
"7/31/23 10:00 PM","30.03","77","52","6","NNW","0.00","44","8","10","11","75"
"7/31/23 10:15 PM","30.03","77","53","8","NNW","0.00","45","8","11","11","75"
"7/31/23 10:30 PM","30.04","77","47","9","NNW","0.00","49","8","12","12","75"
"7/31/23 10:45 PM","30.04","77","48","8","NNW","0.00","53","9","13","14","74"
"7/31/23 11:00 PM","30.04","76","51","6","NW","0.00","53","9","13","14","74"
"7/31/23 11:15 PM","30.04","76","53","7","NW","0.00","52","9","12","13","74"
"7/31/23 11:30 PM","30.04","76","53","5","NW","0.00","52","9","13","13","74"
"7/31/23 11:45 PM","30.05","75","56","4","NW","0.00","52","9","13","13","73"
"8/1/23 12:00 AM","30.05","75","55","5","W","0.00","55","10","14","15","73"
"8/1/23 12:15 AM","30.06","74","56","5","WNW","0.00","56","10","14","15","72"
"8/1/23 12:30 AM","30.05","74","52","8","NW","0.00","52","9","13","13","72"
"8/1/23 12:45 AM","30.05","74","51","9","NNW","0.00","43","7","10","11","72"
"8/1/23 1:00 AM","30.06","74","56","8","NNW","0.00","49","8","12","12","72"
"8/1/23 1:15 AM","30.06","74","55","7","NW","0.00","46","8","11","12","72"
