time_stamp,humidity,temperature,pressure,pm2.5_alt,pm1.0_atm,pm10.0_atm,local_datetime,Date,Ship,Line,Type,Guest,Crew,Shore Power Compatibility,Connection,CruiseArrival,nyc_avg_pm2.5,o3,no2,co
2023-08-18T00:00:00Z,98.7,77.6,961.289,4.9,5.79,8.1155,2023-08-17T20:00:00Z,2023-08-17,NA,NA,NA,0,0,NA,NA,FALSE,20,26,8,2
2023-08-18T01:00:00Z,100,76.9,961.062,7,8.1105,11.7595,2023-08-17T21:00:00Z,2023-08-17,NA,NA,NA,0,0,NA,NA,FALSE,20,26,8,2
2023-08-18T02:00:00Z,100,76.966,960.506,8.5,9.7125,14.181,2023-08-17T22:00:00Z,2023-08-17,NA,NA,NA,0,0,NA,NA,FALSE,20,26,8,2
2023-08-18T03:00:00Z,100,76.8,959.893,8.9,10.0125,14.8495,2023-08-17T23:00:00Z,2023-08-17,NA,NA,NA,0,0,NA,NA,FALSE,20,26,8,2
2023-08-18T04:00:00Z,100,76.933,959.507,8.9,10.0905,14.9525,2023-08-18T00:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-18T05:00:00Z,100,76.867,958.634,9.1,10.362,15.0705,2023-08-18T01:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-18T06:00:00Z,100,76.758,958.13,9.1,10.2805,15.106,2023-08-18T02:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-18T07:00:00Z,100,73.666,957.843,2.9,2.844,4.4625,2023-08-18T03:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-18T08:00:00Z,100,72.267,957.803,2.3,2.132,3.3715,2023-08-18T04:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-18T09:00:00Z,100,71.008,957.878,1.6,1.2275,2.128,2023-08-18T05:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-18T10:00:00Z,100,70.7,957.329,1.5,1.1825,1.957,2023-08-18T06:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-18T11:00:00Z,100,70.325,957.676,1.7,1.367,2.3325,2023-08-18T07:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-18T12:00:00Z,100,70.666,957.889,1.8,1.6195,2.664,2023-08-18T08:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-18T13:00:00Z,99.434,72.267,958.305,2.7,2.622,4.151,2023-08-18T09:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-18T14:00:00Z,94.466,73.834,958.869,3.3,3.402,5.316,2023-08-18T10:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-18T15:00:00Z,81.267,76.433,958.959,3.8,3.894,6.05,2023-08-18T11:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-18T16:00:00Z,67.433,78.066,958.987,3.6,3.7085,5.8035,2023-08-18T12:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-18T17:00:00Z,67.434,77,959.087,3.4,3.503,5.369,2023-08-18T13:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-18T18:00:00Z,58.733,78.3,959.078,4.2,4.1265,6.7085,2023-08-18T14:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-18T19:00:00Z,44.633,77.8,959.311,6.4,6.195,10.757,2023-08-18T15:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-18T20:00:00Z,43.733,77,959.591,8.2,8.029,13.9635,2023-08-18T16:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-18T21:00:00Z,44.767,76.367,959.933,9.5,9.239,16.374,2023-08-18T17:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-18T22:00:00Z,47.567,74.8,960.359,10.9,10.528,19.352,2023-08-18T18:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-18T23:00:00Z,49.2,73.133,960.954,11.4,11.051,20.5375,2023-08-18T19:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-19T00:00:00Z,50.7,70.767,961.496,10.3,9.841,18.8405,2023-08-18T20:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-19T01:00:00Z,55.666,68.767,962.085,8.4,8.1165,15.3985,2023-08-18T21:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-19T02:00:00Z,62.966,67.433,962.556,8.9,8.613,16.5415,2023-08-18T22:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-19T03:00:00Z,70.133,67.834,963.336,8,7.675,14.8405,2023-08-18T23:00:00Z,2023-08-18,Queen Mary,Cunard Line,Full Turn,2500,1253,Yes,Yes,TRUE,25,35,8,2
2023-08-19T04:00:00Z,75.133,68,963.88,7.3,7.0415,13.202,2023-08-19T00:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-19T05:00:00Z,78.667,68,964.19,6.4,6.1615,11.419,2023-08-19T01:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-19T06:00:00Z,79.2,67.434,964.036,6,5.844,10.7595,2023-08-19T02:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-19T07:00:00Z,81.467,65.7,963.542,5.7,5.6015,10.414,2023-08-19T03:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-19T08:00:00Z,84.666,65.034,963.856,5.2,5.048,9.3055,2023-08-19T04:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-19T09:00:00Z,88.367,64.966,964.138,5.1,4.9805,9.1295,2023-08-19T05:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-19T10:00:00Z,92.367,64.033,964.549,5.3,5.1685,9.623,2023-08-19T06:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-19T11:00:00Z,92.767,64.534,965.255,5.5,5.378,10.1265,2023-08-19T07:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-19T12:00:00Z,83.566,66.466,965.658,6.7,6.615,12.4205,2023-08-19T08:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-19T13:00:00Z,58.567,73.966,965.665,7.5,7.2205,13.005,2023-08-19T09:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-19T14:00:00Z,39.534,83.767,965.977,5.7,5.428,9.2295,2023-08-19T10:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-19T15:00:00Z,37.333,82.567,966.356,5.2,4.805,8.327,2023-08-19T11:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-19T16:00:00Z,37.9,82.4,966.416,5.6,5.396,9.279,2023-08-19T12:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-19T17:00:00Z,35.733,83.5,966.332,5.5,5.303,8.8175,2023-08-19T13:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-19T18:00:00Z,35.633,83.667,965.999,5.7,5.5215,9.295,2023-08-19T14:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-19T19:00:00Z,36.8,81.367,965.62,5.5,5.3855,9.165,2023-08-19T15:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-19T20:00:00Z,37.834,79.966,965.498,5.6,5.45,9.1335,2023-08-19T16:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-19T21:00:00Z,39.4,79.567,965.487,6,6.0085,10.0675,2023-08-19T17:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-19T22:00:00Z,40.566,78.8,965.643,6.6,6.6655,11.2695,2023-08-19T18:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-19T23:00:00Z,54.133,74.533,966.173,6.7,6.831,11.4545,2023-08-19T19:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-20T00:00:00Z,77.133,69.367,966.918,6.4,6.5565,11.24,2023-08-19T20:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-20T01:00:00Z,85.867,67.9,967.432,6.8,6.8085,12.097,2023-08-19T21:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-20T02:00:00Z,94.566,66.1,967.719,6.7,6.817,12.315,2023-08-19T22:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-20T03:00:00Z,99.8,65,968.36,6.7,6.77,12.3855,2023-08-19T23:00:00Z,2023-08-19,NA,NA,NA,0,0,NA,NA,FALSE,28,28,4,2
2023-08-20T04:00:00Z,99.566,64.966,968.655,6.8,6.905,12.3905,2023-08-20T00:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-20T05:00:00Z,99.934,63.6,968.805,6.8,7.0155,12.6695,2023-08-20T01:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-20T06:00:00Z,99.966,63.466,968.86,6.9,7.278,12.891,2023-08-20T02:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-20T07:00:00Z,100,62.5,969.067,6.9,7.2325,12.9595,2023-08-20T03:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-20T08:00:00Z,100,61.2,969.4,6.6,7.064,12.5795,2023-08-20T04:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-20T09:00:00Z,100,60.833,969.735,6.5,6.9955,12.608,2023-08-20T05:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-20T10:00:00Z,100,60.2,970.061,6.5,6.9105,12.637,2023-08-20T06:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-20T11:00:00Z,100,61.067,970.473,6.6,6.8985,12.777,2023-08-20T07:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-20T12:00:00Z,100,64.667,970.791,6.7,6.7205,12.39,2023-08-20T08:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-20T13:00:00Z,74.334,77.566,970.659,8,7.922,13.5515,2023-08-20T09:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-20T14:00:00Z,42.5,88.733,970.59,10.9,10.831,18.335,2023-08-20T10:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-20T15:00:00Z,43.034,87.666,970.426,12.3,12.225,20.709,2023-08-20T11:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-20T16:00:00Z,42.467,89.4,970.015,13,12.996,21.8465,2023-08-20T12:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-20T17:00:00Z,40.367,90.3,969.459,13,13.138,21.938,2023-08-20T13:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-20T18:00:00Z,40.867,89.867,969.263,12.3,12.446,20.9225,2023-08-20T14:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-20T19:00:00Z,43.067,87.867,969.037,12,12.0695,20.486,2023-08-20T15:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-20T20:00:00Z,45.3,86.8,969.018,12.3,12.5015,20.876,2023-08-20T16:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-20T21:00:00Z,47.733,85.834,968.899,12.1,12.26,20.7735,2023-08-20T17:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-20T22:00:00Z,52.6,84.133,968.699,11.3,11.54,19.3475,2023-08-20T18:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-20T23:00:00Z,79.233,80.133,968.773,11.4,11.6125,19.6535,2023-08-20T19:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-21T00:00:00Z,93.5,75.667,969.36,11.8,11.858,20.528,2023-08-20T20:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-21T01:00:00Z,99.1,73.434,969.933,13.1,13.7315,23.4065,2023-08-20T21:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-21T02:00:00Z,100,72.833,969.791,13.7,14.3475,24.7505,2023-08-20T22:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-21T03:00:00Z,100,72,969.948,12.5,12.6985,22.4855,2023-08-20T23:00:00Z,2023-08-20,NA,NA,NA,0,0,NA,NA,FALSE,41,45,7,2
2023-08-21T04:00:00Z,100,71.167,969.687,12.8,13.1975,23.2125,2023-08-21T00:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-21T05:00:00Z,100,70.2,969.394,12.8,13.4515,23.4725,2023-08-21T01:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-21T06:00:00Z,100,70.1,968.969,12.8,13.332,23.2395,2023-08-21T02:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-21T07:00:00Z,100,69.6,968.947,12.6,13.4555,23.151,2023-08-21T03:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-21T08:00:00Z,100,69.8,968.917,12.6,13.3705,22.874,2023-08-21T04:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-21T09:00:00Z,100,69.633,969.172,12.4,13.2125,22.6555,2023-08-21T05:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-21T10:00:00Z,100,69.367,969.55,12.5,13.386,22.8365,2023-08-21T06:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-21T11:00:00Z,100,71,969.946,12.7,13.1205,22.886,2023-08-21T07:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-21T12:00:00Z,100,74.434,970.036,13.3,13.7085,23.3065,2023-08-21T08:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-21T13:00:00Z,100,76.733,970.195,13,13.519,22.5295,2023-08-21T09:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-21T14:00:00Z,89.033,81.834,969.954,15.2,15.4565,25.906,2023-08-21T10:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-21T15:00:00Z,78.533,83.434,970.024,17.2,17.278,29.5695,2023-08-21T11:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-21T16:00:00Z,82.267,83.6,969.763,18.2,18.3335,31.1335,2023-08-21T12:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-21T17:00:00Z,69.666,86.6,969.715,18.9,19.008,32.4675,2023-08-21T13:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-21T18:00:00Z,61.2,87.534,969.239,19.5,19.746,33.438,2023-08-21T14:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-21T19:00:00Z,55.833,87.466,968.737,21.7,21.1485,37.1815,2023-08-21T15:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-21T20:00:00Z,58.034,86.133,968.362,20,20.106,34.4555,2023-08-21T16:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-21T21:00:00Z,56.233,85.966,968.317,19.1,19.2405,32.649,2023-08-21T17:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-21T22:00:00Z,56.034,84.6,968.448,18,18.2115,30.9415,2023-08-21T18:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-21T23:00:00Z,63.267,82.067,968.671,17.8,18.0135,30.748,2023-08-21T19:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-22T00:00:00Z,79.934,79.367,969.099,18.5,18.449,31.876,2023-08-21T20:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-22T01:00:00Z,90.666,76.867,969.554,17.9,17.46,31.0945,2023-08-21T21:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-22T02:00:00Z,95.7,75.733,969.589,16.1,15.743,28.31,2023-08-21T22:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-22T03:00:00Z,93.333,73.867,969.777,13,12.696,22.5005,2023-08-21T23:00:00Z,2023-08-21,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,49,39,10,3
2023-08-22T04:00:00Z,87.5,71.767,969.975,9.4,9.6275,16.554,2023-08-22T00:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-22T05:00:00Z,82.367,70.7,969.867,6.9,7.181,11.765,2023-08-22T01:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-22T06:00:00Z,79.934,70,969.659,6,6.3605,10.133,2023-08-22T02:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-22T07:00:00Z,76.666,69.466,969.321,5.5,5.725,9.2695,2023-08-22T03:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-22T08:00:00Z,80.867,67.733,969.584,5.1,5.359,8.707,2023-08-22T04:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-22T09:00:00Z,90.133,65.8,970.093,5.1,5.251,8.7555,2023-08-22T05:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-22T10:00:00Z,98.633,64.934,970.814,4.9,5.1115,8.845,2023-08-22T06:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-22T11:00:00Z,99.334,64.1,971.234,4.9,4.998,8.498,2023-08-22T07:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-22T12:00:00Z,96.6,65.633,971.229,5.1,5.309,9.0195,2023-08-22T08:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-22T13:00:00Z,65.666,73.034,971.318,5.2,5.4305,8.8405,2023-08-22T09:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-22T14:00:00Z,45.967,77.533,971.312,4.5,4.5495,7.1565,2023-08-22T10:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-22T15:00:00Z,42.3,78.167,971.265,3.9,3.8505,6.126,2023-08-22T11:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-22T16:00:00Z,41.2,77.867,971.001,3.6,3.4825,5.6425,2023-08-22T12:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-22T17:00:00Z,40.833,78.333,970.919,3.3,3.1365,5.1085,2023-08-22T13:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-22T18:00:00Z,39.5,78.767,970.359,2.9,2.7395,4.3865,2023-08-22T14:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-22T19:00:00Z,39.2,78.9,970.138,2.8,2.653,4.219,2023-08-22T15:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-22T20:00:00Z,37.867,77.833,969.977,2.6,2.4645,3.914,2023-08-22T16:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-22T21:00:00Z,38.834,77.133,970.125,2.7,2.579,3.988,2023-08-22T17:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-22T22:00:00Z,44.8,76.567,970.309,2.7,2.6895,4.27,2023-08-22T18:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-22T23:00:00Z,66.6,73.2,970.443,3,2.9715,4.653,2023-08-22T19:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-23T00:00:00Z,78.8,70.567,970.911,3.3,3.4625,5.327,2023-08-22T20:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-23T01:00:00Z,88.267,68.4,971.476,3.6,3.744,5.8705,2023-08-22T21:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-23T02:00:00Z,96.133,66.9,971.517,3.7,3.9735,6.257,2023-08-22T22:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-23T03:00:00Z,91.334,66.833,971.567,4,4.163,6.5885,2023-08-22T23:00:00Z,2023-08-22,NA,NA,NA,0,0,NA,NA,FALSE,65,28,5,2
2023-08-23T04:00:00Z,97.433,65.6,971.526,4.2,4.4585,7.2185,2023-08-23T00:00:00Z,2023-08-23,NA,NA,NA,0,0,NA,NA,FALSE,41,32,7,2
2023-08-23T05:00:00Z,100,64.5,971.438,4.5,4.8225,7.8785,2023-08-23T01:00:00Z,2023-08-23,NA,NA,NA,0,0,NA,NA,FALSE,41,32,7,2
2023-08-23T06:00:00Z,100,64.166,971.51,4.9,5.1705,8.5425,2023-08-23T02:00:00Z,2023-08-23,NA,NA,NA,0,0,NA,NA,FALSE,41,32,7,2
2023-08-23T07:00:00Z,100,64.4,971.59,5.2,5.4765,9.2465,2023-08-23T03:00:00Z,2023-08-23,NA,NA,NA,0,0,NA,NA,FALSE,41,32,7,2
2023-08-23T08:00:00Z,100,64.067,971.481,5.3,5.572,9.4765,2023-08-23T04:00:00Z,2023-08-23,NA,NA,NA,0,0,NA,NA,FALSE,41,32,7,2
2023-08-23T09:00:00Z,100,64.267,971.885,5.4,5.798,9.9025,2023-08-23T05:00:00Z,2023-08-23,NA,NA,NA,0,0,NA,NA,FALSE,41,32,7,2
2023-08-23T10:00:00Z,100,64.466,972.258,5.5,5.903,10.038,2023-08-23T06:00:00Z,2023-08-23,NA,NA,NA,0,0,NA,NA,FALSE,41,32,7,2
2023-08-23T11:00:00Z,99.966,65.867,972.399,5.6,5.978,10.0085,2023-08-23T07:00:00Z,2023-08-23,NA,NA,NA,0,0,NA,NA,FALSE,41,32,7,2
2023-08-23T12:00:00Z,98.3,67.966,972.349,5.7,6.157,9.887,2023-08-23T08:00:00Z,2023-08-23,NA,NA,NA,0,0,NA,NA,FALSE,41,32,7,2
2023-08-23T13:00:00Z,84.1,71.667,972.08,5.8,6.3585,9.9105,2023-08-23T09:00:00Z,2023-08-23,NA,NA,NA,0,0,NA,NA,FALSE,41,32,7,2
2023-08-23T14:00:00Z,45.533,83.233,971.891,4.4,4.643,7.032,2023-08-23T10:00:00Z,2023-08-23,NA,NA,NA,0,0,NA,NA,FALSE,41,32,7,2
2023-08-23T15:00:00Z,38.1,84.966,971.145,4.3,4.4945,6.795,2023-08-23T11:00:00Z,2023-08-23,NA,NA,NA,0,0,NA,NA,FALSE,41,32,7,2
2023-08-23T16:00:00Z,36.066,85.767,970.481,4.2,4.4345,6.565,2023-08-23T12:00:00Z,2023-08-23,NA,NA,NA,0,0,NA,NA,FALSE,41,32,7,2
2023-08-23T17:00:00Z,36.133,84.9,970.295,3.8,4.055,5.9645,2023-08-23T13:00:00Z,2023-08-23,NA,NA,NA,0,0,NA,NA,FALSE,41,32,7,2
2023-08-23T18:00:00Z,38.367,82.3,970.272,3.6,3.7965,5.747,2023-08-23T14:00:00Z,2023-08-23,NA,NA,NA,0,0,NA,NA,FALSE,41,32,7,2
2023-08-23T19:00:00Z,39.834,82.233,969.423,3.8,3.9455,6.011,2023-08-23T15:00:00Z,2023-08-23,NA,NA,NA,0,0,NA,NA,FALSE,41,32,7,2
2023-08-23T20:00:00Z,42.434,81.967,968.691,4.1,4.3295,6.5185,2023-08-23T16:00:00Z,2023-08-23,NA,NA,NA,0,0,NA,NA,FALSE,41,32,7,2
