time_stamp,humidity,temperature,pressure,pm2.5_alt,pm1.0_atm,pm10.0_atm,local_datetime,Date
2023-09-25T20:00:00Z,55.934,-228,609.571,3.6,2.918,5.524,2023-09-25T16:00:00Z,2023-09-25
2023-09-25T21:00:00Z,56.567,-228,609.582,6.4,5.6435,10.5465,2023-09-25T17:00:00Z,2023-09-25
2023-09-25T15:00:00Z,58,-228,609.605,0.7,0.0755,0.5205,2023-09-25T11:00:00Z,2023-09-25
2023-09-25T16:00:00Z,57.067,-228,609.642,1.7,0.9615,2.193,2023-09-25T12:00:00Z,2023-09-25
2023-09-25T06:00:00Z,59,-228,609.391,0.6,0.0245,0.178,2023-09-25T02:00:00Z,2023-09-25
2023-09-25T04:00:00Z,59,-228,609.369,0.7,0.0825,0.39,2023-09-25T00:00:00Z,2023-09-25
2023-09-25T17:00:00Z,53.833,-228,609.507,11.2,9.55,20.8985,2023-09-25T13:00:00Z,2023-09-25
2023-09-25T09:00:00Z,58.567,-228,609.475,0.4,0.0075,0.0945,2023-09-25T05:00:00Z,2023-09-25
2023-09-25T22:00:00Z,57,-228,609.654,6.3,5.774,10.6595,2023-09-25T18:00:00Z,2023-09-25
2023-09-25T05:00:00Z,59,-228,609.366,0.7,0.0975,0.423,2023-09-25T01:00:00Z,2023-09-25
2023-09-25T10:00:00Z,58.433,-228,609.485,0.6,0.058,0.362,2023-09-25T06:00:00Z,2023-09-25
2023-09-25T13:00:00Z,58,-228,609.517,0.7,0.0835,0.591,2023-09-25T09:00:00Z,2023-09-25
2023-09-25T02:00:00Z,64,-228,609.324,0.6,0.0285,0.262,2023-09-24T22:00:00Z,2023-09-24
2023-09-25T11:00:00Z,58.067,-228,609.491,0.8,0.3395,0.7225,2023-09-25T07:00:00Z,2023-09-25
2023-09-25T01:00:00Z,67,-228,609.305,0.9,0.2045,0.746,2023-09-24T21:00:00Z,2023-09-24
2023-09-25T12:00:00Z,58,-228,609.495,0.7,0.117,0.5585,2023-09-25T08:00:00Z,2023-09-25
2023-09-25T03:00:00Z,59.367,-228,609.379,0.5,0.0315,0.2185,2023-09-24T23:00:00Z,2023-09-24
